_uid_,gridref,km_sq,record_dat,species,adults,males,females,mating,eggs,larvae,nests,pupae,rec_year,rec_month,rec_day,x,y
3382,NN000450,NN0045,10/06/2019,Chequered Skipper,8,,,,,,,,2019,6,10,200050,745050
3383,NN000450,NN0045,14/05/2019,Chequered Skipper,2,,,,,,,,2019,5,14,200050,745050
3384,NN000450,NN0045,27/05/2019,Chequered Skipper,29,,,,,,,,2019,5,27,200050,745050
3385,NN000450,NN0045,07/06/2019,Chequered Skipper,6,,,,,,,,2019,6,7,200050,745050
3386,NN000450,NN0045,10/06/2019,Chequered Skipper,4,,,,,,,,2019,6,10,200050,745050
3387,NN000450,NN0045,14/05/2019,Chequered Skipper,2,,,,,,,,2019,5,14,200050,745050
3388,NN000450,NN0045,27/05/2019,Chequered Skipper,23,,,,,,,,2019,5,27,200050,745050
3389,NN000450,NN0045,07/06/2019,Chequered Skipper,3,,,,,,,,2019,6,7,200050,745050
3390,NN000450,NN0045,10/06/2019,Chequered Skipper,2,,,,,,,,2019,6,10,200050,745050
3391,NN031488,NN0348,28/05/2019,Chequered Skipper,7,,,,,,,,2019,5,28,203150,748850
3392,NN030488,NN0348,21/05/2019,Chequered Skipper,3,,,,,,,,2019,5,21,203050,748850
3393,NN030488,NN0348,28/05/2019,Chequered Skipper,2,,,,,,,,2019,5,28,203050,748850
3394,NN032490,NN0349,21/05/2019,Chequered Skipper,7,,,,,,,,2019,5,21,203250,749050
3395,NN032490,NN0349,28/05/2019,Chequered Skipper,7,,,,,,,,2019,5,28,203250,749050
3396,NN039487,NN0348,04/06/2019,Chequered Skipper,1,,,,,,,,2019,6,4,203950,748750
3397,NN045500,NN0450,15/05/2019,Chequered Skipper,1,,,,,,,,2019,5,15,204550,750050
3398,NN045500,NN0450,21/05/2019,Chequered Skipper,14,,,,,,,,2019,5,21,204550,750050
3399,NN045500,NN0450,28/05/2019,Chequered Skipper,33,,,,,,,,2019,5,28,204550,750050
3400,NN045500,NN0450,04/06/2019,Chequered Skipper,9,,,,,,,,2019,6,4,204550,750050
